balance_id,customer_id,product_id,date,balance,contributions_mtd,withdrawals_mtd,investment_returns_mtd,fees_mtd
BAL00032586,CUS000545,PRD0015,2023-10-01,50140.71,942.74,0,-601.01,41.53
BAL00032587,CUS000545,PRD0015,2023-11-01,49823.07,942.74,0,-1218.61,41.78
BAL00032588,CUS000545,PRD0015,2023-12-01,52576.42,942.74,0,1852.13,41.52
BAL00032589,CUS000545,PRD0015,2024-01-01,52851.47,785.62,0,-466.76,43.81
BAL00032590,CUS000545,PRD0015,2024-02-01,50771.68,785.62,0,-2821.37,44.04
BAL00032591,CUS000545,PRD0015,2024-03-01,48613.17,785.62,0,-2901.82,42.31
BAL00032592,CUS000545,PRD0015,2024-04-01,49692.2,785.62,0,333.92,40.51
BAL00032593,CUS000545,PRD0015,2024-05-01,51871.88,785.62,0,1435.47,41.41
BAL00032594,CUS000545,PRD0015,2024-06-01,56875.51,628.5,0,4418.37,43.23
BAL00032595,CUS000545,PRD0015,2024-07-01,56713.59,628.5,0,-743.02,47.4
BAL00032596,CUS000545,PRD0015,2024-08-01,59727.51,628.5,0,2432.68,47.26
BAL00032597,CUS000545,PRD0015,2024-09-01,62431.64,785.62,0,1968.29,49.77
BAL00032598,CUS000545,PRD0015,2024-10-01,65468.7,942.74,0,2146.34,52.03
BAL00032599,CUS000546,PRD0012,2024-05-28,6321.22,0.0,0,153.22,6.02
BAL00032600,CUS000546,PRD0012,2024-06-01,6646.69,0.0,0,331.64,6.16
BAL00032601,CUS000546,PRD0012,2024-07-01,6622.2,0.0,0,-18.01,6.48
BAL00032602,CUS000546,PRD0012,2024-08-01,6743.36,0.0,0,127.62,6.46
BAL00032603,CUS000546,PRD0012,2024-09-01,6847.28,0.0,0,110.49,6.57
BAL00032604,CUS000546,PRD0012,2024-10-01,7051.98,0.0,0,211.38,6.68
BAL00032605,CUS000547,PRD0012,2020-01-11,16160.12,500.23,0,42.82,15.24
BAL00032606,CUS000547,PRD0012,2020-02-01,16937.34,500.23,0,292.74,15.76
BAL00032607,CUS000547,PRD0012,2020-03-01,17485.61,500.23,0,64.55,16.51
BAL00032608,CUS000547,PRD0012,2020-04-01,18388.4,500.23,0,419.61,17.05
BAL00032609,CUS000547,PRD0012,2020-05-01,18803.5,500.23,0,-67.2,17.93
BAL00032610,CUS000547,PRD0012,2020-06-01,18699.27,400.18,0,-486.08,18.33
BAL00032611,CUS000547,PRD0012,2020-07-01,18808.35,400.18,0,-272.87,18.23
BAL00032612,CUS000547,PRD0012,2020-08-01,19167.37,400.18,0,-22.83,18.34
BAL00032613,CUS000547,PRD0012,2020-09-01,19174.99,500.23,0,-473.92,18.69
BAL00032614,CUS000547,PRD0012,2020-10-01,19922.23,600.28,0,165.66,18.7
BAL00032615,CUS000547,PRD0012,2020-11-01,20261.36,600.28,0,-241.72,19.42
BAL00032616,CUS000547,PRD0012,2020-12-01,20385.65,600.28,0,-456.23,19.75
BAL00032617,CUS000547,PRD0012,2021-01-01,20850.65,500.23,0,-15.35,19.88
BAL00032618,CUS000547,PRD0012,2021-02-01,21248.05,500.23,0,-82.5,20.33
BAL00032619,CUS000547,PRD0012,2021-03-01,21882.54,500.23,0,154.97,20.72
BAL00032620,CUS000547,PRD0012,2021-04-01,22978.48,500.23,0,617.05,21.34
BAL00032621,CUS000547,PRD0012,2021-05-01,23364.79,500.23,0,-91.52,22.4
BAL00032622,CUS000547,PRD0012,2021-06-01,23794.19,400.18,0,52.0,22.78
BAL00032623,CUS000547,PRD0012,2021-07-01,23813.74,400.18,0,-357.44,23.2
BAL00032624,CUS000547,PRD0012,2021-08-01,23573.9,400.18,0,-616.8,23.22
BAL00032625,CUS000547,PRD0012,2021-09-01,24222.43,500.23,0,171.28,22.98
BAL00032626,CUS000547,PRD0012,2021-10-01,24743.84,600.28,0,-55.25,23.62
BAL00032627,CUS000547,PRD0012,2021-11-01,24078.33,600.28,566.2,-675.46,24.13
BAL00032628,CUS000547,PRD0012,2021-12-01,24655.35,600.28,0,0.22,23.48
BAL00032629,CUS000547,PRD0012,2022-01-01,25075.94,500.23,0,-55.6,24.04
BAL00032630,CUS000547,PRD0012,2022-02-01,25814.29,500.23,0,262.57,24.45
BAL00032631,CUS000547,PRD0012,2022-03-01,25847.6,500.23,832.76,391.0,25.17
BAL00032632,CUS000547,PRD0012,2022-04-01,27502.5,500.23,0,1179.87,25.2
BAL00032633,CUS000547,PRD0012,2022-05-01,27430.38,500.23,0,-545.53,26.81
BAL00032634,CUS000547,PRD0012,2022-06-01,27744.61,400.18,0,-59.22,26.74
BAL00032635,CUS000547,PRD0012,2022-07-01,28931.83,400.18,0,814.08,27.05
BAL00032636,CUS000547,PRD0012,2022-08-01,29625.35,400.18,0,321.55,28.21
BAL00032637,CUS000547,PRD0012,2022-09-01,30990.11,500.23,0,893.41,28.88
BAL00032638,CUS000547,PRD0012,2022-10-01,32246.15,600.28,0,685.98,30.22
BAL00032639,CUS000547,PRD0012,2022-11-01,34889.89,600.28,0,2074.91,31.44
BAL00032640,CUS000547,PRD0012,2022-12-01,36404.32,600.28,0,948.17,34.02
BAL00032641,CUS000547,PRD0012,2023-01-01,36939.72,500.23,0,70.66,35.49
BAL00032642,CUS000547,PRD0012,2023-02-01,37104.82,500.23,0,-299.11,36.02
BAL00032643,CUS000547,PRD0012,2023-03-01,37450.04,500.23,0,-118.84,36.18
BAL00032644,CUS000547,PRD0012,2023-04-01,36825.39,500.23,0,-1088.37,36.51
BAL00032645,CUS000547,PRD0012,2023-05-01,35150.7,500.23,0,-2139.01,35.9
BAL00032646,CUS000547,PRD0012,2023-06-01,34873.82,400.18,0,-642.79,34.27
BAL00032647,CUS000547,PRD0012,2023-07-01,35345.8,400.18,0,105.79,34.0
BAL00032648,CUS000547,PRD0012,2023-08-01,35685.89,400.18,0,-25.63,34.46
BAL00032649,CUS000547,PRD0012,2023-09-01,36407.18,500.23,0,255.86,34.79
BAL00032650,CUS000547,PRD0012,2023-10-01,36336.55,600.28,0,-635.4,35.5
BAL00032651,CUS000547,PRD0012,2023-11-01,36198.0,600.28,0,-703.4,35.43
BAL00032652,CUS000547,PRD0012,2023-12-01,37424.06,600.28,0,661.08,35.29
BAL00032653,CUS000547,PRD0012,2024-01-01,37899.37,500.23,0,11.57,36.49
BAL00032654,CUS000547,PRD0012,2024-02-01,36720.0,500.23,0,-1642.65,36.95
BAL00032655,CUS000547,PRD0012,2024-03-01,35943.61,500.23,0,-1240.82,35.8
BAL00032656,CUS000547,PRD0012,2024-04-01,36193.65,500.23,0,-215.14,35.05
BAL00032657,CUS000547,PRD0012,2024-05-01,37273.18,500.23,0,614.59,35.29
BAL00032658,CUS000547,PRD0012,2024-06-01,39849.78,400.18,0,2212.76,36.34
BAL00032659,CUS000547,PRD0012,2024-07-01,40316.57,400.18,0,105.46,38.85
BAL00032660,CUS000547,PRD0012,2024-08-01,41438.58,400.18,0,761.14,39.31
BAL00032661,CUS000547,PRD0012,2024-09-01,42654.21,500.23,0,755.8,40.4
BAL00032662,CUS000547,PRD0012,2024-10-01,44332.66,600.28,0,1119.76,41.59
BAL00032663,CUS000548,PRD0007,2021-03-30,17086.2,234.92,0,77.35,6.26
BAL00032664,CUS000548,PRD0007,2021-04-01,18129.71,234.92,0,814.9,6.3
BAL00032665,CUS000548,PRD0007,2021-05-01,18314.23,234.92,0,-43.97,6.43
BAL00032666,CUS000548,PRD0007,2021-06-01,18405.32,187.94,0,-90.39,6.46
BAL00032667,CUS000548,PRD0007,2021-07-01,17862.13,187.94,0,-724.66,6.47
BAL00032668,CUS000548,PRD0007,2021-08-01,17563.02,187.94,0,-480.65,6.4
BAL00032669,CUS000548,PRD0007,2021-09-01,17968.06,234.92,0,176.48,6.36
BAL00032670,CUS000548,PRD0007,2021-10-01,17943.84,281.9,0,-299.71,6.41
BAL00032671,CUS000548,PRD0007,2021-11-01,17710.99,281.9,0,-508.35,6.41
BAL00032672,CUS000548,PRD0007,2021-12-01,17912.71,281.9,0,-73.8,6.38
BAL00032673,CUS000548,PRD0007,2022-01-01,18099.6,234.92,0,-41.62,6.41
BAL00032674,CUS000548,PRD0007,2022-02-01,18564.88,234.92,0,236.79,6.43
BAL00032675,CUS000548,PRD0007,2022-03-01,19331.36,234.92,0,538.05,6.49
BAL00032676,CUS000548,PRD0007,2022-04-01,20774.79,234.92,0,1215.09,6.58
BAL00032677,CUS000548,PRD0007,2022-05-01,20537.94,234.92,0,-465.01,6.76
BAL00032678,CUS000548,PRD0007,2022-06-01,20500.48,187.94,0,-218.66,6.73
BAL00032679,CUS000548,PRD0007,2022-07-01,21499.66,187.94,0,817.97,6.73
BAL00032680,CUS000548,PRD0007,2022-08-01,22023.26,187.94,0,342.52,6.85
BAL00032681,CUS000548,PRD0007,2022-09-01,23036.48,234.92,0,785.22,6.92
BAL00032682,CUS000548,PRD0007,2022-10-01,24019.55,281.9,0,708.21,7.05
BAL00032683,CUS000548,PRD0007,2022-11-01,26387.58,281.9,0,2093.3,7.17
BAL00032684,CUS000548,PRD0007,2022-12-01,27490.15,281.9,0,828.13,7.47
BAL00032685,CUS000548,PRD0007,2023-01-01,27630.65,234.92,0,-86.82,7.6
BAL00032686,CUS000548,PRD0007,2023-02-01,27659.66,234.92,0,-198.29,7.62
BAL00032687,CUS000548,PRD0007,2023-03-01,27835.83,234.92,0,-51.13,7.62
BAL00032688,CUS000548,PRD0007,2023-04-01,27304.26,234.92,0,-758.84,7.65
BAL00032689,CUS000548,PRD0007,2023-05-01,25557.36,234.92,0,-1974.24,7.58
BAL00032690,CUS000548,PRD0007,2023-06-01,25017.61,187.94,0,-720.32,7.36
BAL00032691,CUS000548,PRD0007,2023-07-01,25582.66,187.94,0,384.41,7.29
BAL00032692,CUS000548,PRD0007,2023-08-01,25835.3,187.94,0,72.06,7.36
BAL00032693,CUS000548,PRD0007,2023-09-01,26210.16,234.92,0,147.34,7.4
BAL00032694,CUS000548,PRD0007,2023-10-01,26361.24,281.9,0,-123.38,7.44
BAL00032695,CUS000548,PRD0007,2023-11-01,25973.22,281.9,0,-662.46,7.46
BAL00032696,CUS000548,PRD0007,2023-12-01,26715.47,281.9,0,467.76,7.41
BAL00032697,CUS000548,PRD0007,2024-01-01,27029.66,234.92,0,86.77,7.51
BAL00032698,CUS000548,PRD0007,2024-02-01,26035.88,234.92,0,-1221.16,7.55
BAL00032699,CUS000548,PRD0007,2024-03-01,24968.44,234.92,0,-1294.94,7.42
BAL00032700,CUS000548,PRD0007,2024-04-01,25489.43,234.92,0,293.37,7.29
BAL00032701,CUS000548,PRD0007,2024-05-01,26451.91,234.92,0,734.91,7.35
BAL00032702,CUS000548,PRD0007,2024-06-01,28256.36,187.94,0,1623.99,7.47
BAL00032703,CUS000548,PRD0007,2024-07-01,28279.88,187.94,0,-156.72,7.7
BAL00032704,CUS000548,PRD0007,2024-08-01,29152.34,187.94,0,692.23,7.7
BAL00032705,CUS000548,PRD0007,2024-09-01,30047.92,234.92,0,668.47,7.81
BAL00032706,CUS000548,PRD0007,2024-10-01,31362.06,281.9,0,1040.16,7.92
BAL00032707,CUS000549,PRD0003,2023-05-08,22181.9,378.42,0,-1789.39,58.54
BAL00032708,CUS000549,PRD0003,2023-06-01,21883.97,302.74,0,-545.77,54.9
BAL00032709,CUS000549,PRD0003,2023-07-01,21233.8,302.74,1043.79,145.04,54.16
BAL00032710,CUS000549,PRD0003,2023-08-01,21757.92,302.74,0,273.94,52.55
BAL00032711,CUS000549,PRD0003,2023-09-01,22113.24,378.42,0,30.75,53.85
BAL00032712,CUS000549,PRD0003,2023-10-01,22372.42,454.1,0,-140.19,54.73
BAL00032713,CUS000549,PRD0003,2023-11-01,22508.21,454.1,0,-262.94,55.37
BAL00032714,CUS000549,PRD0003,2023-12-01,23537.03,454.1,0,630.43,55.71
BAL00032715,CUS000549,PRD0003,2024-01-01,23869.17,378.42,0,11.97,58.25
BAL00032716,CUS000549,PRD0003,2024-02-01,22753.39,378.42,0,-1435.13,59.08
BAL00032717,CUS000549,PRD0003,2024-03-01,22171.1,378.42,0,-904.39,56.31
BAL00032718,CUS000549,PRD0003,2024-04-01,22661.14,378.42,0,166.5,54.87
BAL00032719,CUS000549,PRD0003,2024-05-01,23690.15,378.42,0,706.68,56.09
BAL00032720,CUS000549,PRD0003,2024-06-01,25482.47,302.74,0,1548.22,58.63
BAL00032721,CUS000549,PRD0003,2024-07-01,25420.63,302.74,0,-301.51,63.07
BAL00032722,CUS000549,PRD0003,2024-08-01,26242.63,302.74,0,582.18,62.92
BAL00032723,CUS000549,PRD0003,2024-09-01,27173.82,378.42,0,617.73,64.95
BAL00032724,CUS000549,PRD0003,2024-10-01,28476.68,454.1,0,916.01,67.26
BAL00032725,CUS000549,PRD0001,2023-05-08,4019.2,0.0,0,-246.39,9.16
BAL00032726,CUS000549,PRD0001,2023-06-01,3914.39,0.0,0,-96.2,8.61
BAL00032727,CUS000549,PRD0001,2023-07-01,3776.1,0.0,172.0,42.09,8.38
BAL00032728,CUS000549,PRD0001,2023-08-01,3752.95,0.0,0,-15.06,8.09
BAL00032729,CUS000549,PRD0001,2023-09-01,3685.28,0.0,97.42,37.79,8.04
BAL00032730,CUS000549,PRD0001,2023-10-01,3664.95,0.0,0,-12.44,7.89
BAL00032731,CUS000549,PRD0001,2023-11-01,3599.94,0.0,0,-57.16,7.85
BAL00032732,CUS000549,PRD0001,2023-12-01,4641.07,984.9,0,63.93,7.71
BAL00032733,CUS000549,PRD0001,2024-01-01,4638.75,0.0,0,7.62,9.94
BAL00032734,CUS000549,PRD0001,2024-02-01,4466.42,0.0,0,-162.39,9.93
BAL00032735,CUS000549,PRD0001,2024-03-01,4365.93,0.0,0,-90.92,9.57
BAL00032736,CUS000549,PRD0001,2024-04-01,4345.95,0.0,0,-10.64,9.35
BAL00032737,CUS000549,PRD0001,2024-05-01,4384.19,0.0,0,47.55,9.31
BAL00032738,CUS000549,PRD0001,2024-06-01,4634.17,0.0,0,259.37,9.39
BAL00032739,CUS000549,PRD0001,2024-07-01,4638.08,0.0,0,13.84,9.92
BAL00032740,CUS000549,PRD0001,2024-08-01,4756.41,0.0,0,128.26,9.93
BAL00032741,CUS000549,PRD0001,2024-09-01,4848.01,0.0,0,101.78,10.19
BAL00032742,CUS000549,PRD0001,2024-10-01,4951.18,0.0,0,113.56,10.38
BAL00032743,CUS000550,PRD0014,2023-09-07,190329.8,16680.83,0,-12.72,97.02
BAL00032744,CUS000550,PRD0014,2023-10-01,209600.21,20017.0,0,-640.31,106.27
BAL00032745,CUS000550,PRD0014,2023-11-01,225295.06,20017.0,0,-4205.13,117.03
BAL00032746,CUS000550,PRD0014,2023-12-01,252225.85,20017.0,0,7039.58,125.79
BAL00032747,CUS000550,PRD0014,2024-01-01,270450.81,16680.83,0,1684.96,140.83
BAL00032748,CUS000550,PRD0014,2024-02-01,268330.02,16680.83,0,-18650.62,151.0
BAL00032749,CUS000550,PRD0014,2024-03-01,268673.7,16680.83,0,-16187.33,149.82
BAL00032750,CUS000550,PRD0014,2024-04-01,288010.17,16680.83,0,2805.65,150.01
BAL00032751,CUS000550,PRD0014,2024-05-01,314097.07,16680.83,0,9566.89,160.81
BAL00032752,CUS000550,PRD0014,2024-06-01,354240.38,13344.66,0,26974.01,175.37
BAL00032753,CUS000550,PRD0014,2024-07-01,364993.41,13344.66,0,-2393.85,197.78
BAL00032754,CUS000550,PRD0014,2024-08-01,392946.78,13344.66,0,14812.5,203.79
BAL00032755,CUS000550,PRD0014,2024-09-01,421110.57,16680.83,0,11702.35,219.4
BAL00032756,CUS000550,PRD0014,2024-10-01,455641.29,20017.0,0,14748.85,235.12
BAL00032757,CUS000550,PRD0004,2023-09-07,15806.46,0.0,0,226.25,9.22
BAL00032758,CUS000550,PRD0004,2023-10-01,15590.88,0.0,0,-206.23,9.35
BAL00032759,CUS000550,PRD0004,2023-11-01,15356.44,0.0,0,-225.22,9.22
BAL00032760,CUS000550,PRD0004,2023-12-01,37155.12,21550.85,0,256.92,9.09
BAL00032761,CUS000550,PRD0004,2024-01-01,37255.69,0.0,0,122.55,21.98
BAL00032762,CUS000550,PRD0004,2024-02-01,35940.55,0.0,0,-1293.1,22.04
BAL00032763,CUS000550,PRD0004,2024-03-01,35175.49,0.0,0,-743.79,21.26
BAL00032764,CUS000550,PRD0004,2024-04-01,35508.52,0.0,0,353.83,20.81
BAL00032765,CUS000550,PRD0004,2024-05-01,36311.5,0.0,0,824.0,21.01
BAL00032766,CUS000550,PRD0004,2024-06-01,37885.17,0.0,0,1595.15,21.48
BAL00032767,CUS000550,PRD0004,2024-07-01,38029.02,0.0,0,166.27,22.42
BAL00032768,CUS000550,PRD0004,2024-08-01,38635.41,0.0,0,628.89,22.5
BAL00032769,CUS000550,PRD0004,2024-09-01,39390.92,0.0,0,778.37,22.86
BAL00032770,CUS000550,PRD0004,2024-10-01,40483.64,0.0,0,1116.02,23.31
BAL00032771,CUS000550,PRD0015,2023-09-07,167975.24,14820.68,0,-1098.84,128.65
BAL00032772,CUS000550,PRD0015,2023-10-01,184579.66,17784.82,0,-1040.42,139.98
BAL00032773,CUS000550,PRD0015,2023-11-01,200013.32,17784.82,0,-2197.33,153.82
BAL00032774,CUS000550,PRD0015,2023-12-01,224408.51,17784.82,0,6777.05,166.68
BAL00032775,CUS000550,PRD0015,2024-01-01,239284.2,14820.68,0,242.01,187.01
BAL00032776,CUS000550,PRD0015,2024-02-01,241176.39,14820.68,0,-12729.08,199.4
BAL00032777,CUS000550,PRD0015,2024-03-01,242909.65,14820.68,0,-12886.44,200.98
BAL00032778,CUS000550,PRD0015,2024-04-01,259617.12,14820.68,0,2089.21,202.42
BAL00032779,CUS000550,PRD0015,2024-05-01,281943.37,14820.68,0,7721.92,216.35
BAL00032780,CUS000550,PRD0015,2024-06-01,319563.92,11856.54,0,25998.96,234.95
BAL00032781,CUS000550,PRD0015,2024-07-01,330680.07,11856.54,0,-474.09,266.3
BAL00032782,CUS000550,PRD0015,2024-08-01,351918.23,11856.54,0,9657.18,275.57
BAL00032783,CUS000550,PRD0015,2024-09-01,375503.18,14820.68,0,9057.53,293.27
BAL00032784,CUS000550,PRD0015,2024-10-01,407270.83,17784.82,0,14295.75,312.92
BAL00032785,CUS000550,PRD0012,2023-09-07,31090.9,0.0,0,229.21,30.12
BAL00032786,CUS000550,PRD0012,2023-10-01,30899.0,0.0,0,-161.58,30.31
BAL00032787,CUS000550,PRD0012,2023-11-01,30482.39,0.0,0,-386.48,30.13
BAL00032788,CUS000550,PRD0012,2023-12-01,52154.26,21352.43,0,349.16,29.72
BAL00032789,CUS000550,PRD0012,2024-01-01,51729.05,0.0,0,-374.37,50.85
BAL00032790,CUS000550,PRD0012,2024-02-01,49772.2,0.0,0,-1906.42,50.44
BAL00032791,CUS000550,PRD0012,2024-03-01,46690.85,0.0,1642.87,-1389.95,48.53
BAL00032792,CUS000550,PRD0012,2024-04-01,46716.73,0.0,0,71.41,45.52
BAL00032793,CUS000550,PRD0012,2024-05-01,47460.1,0.0,0,788.92,45.55
BAL00032794,CUS000550,PRD0012,2024-06-01,64214.93,14234.95,0,2566.15,46.27
BAL00032795,CUS000550,PRD0012,2024-07-01,63822.09,0.0,0,-330.23,62.61
BAL00032796,CUS000550,PRD0012,2024-08-01,65467.27,0.0,0,1707.4,62.23
BAL00032797,CUS000550,PRD0012,2024-09-01,66778.54,0.0,0,1375.1,63.83
BAL00032798,CUS000550,PRD0012,2024-10-01,68634.74,0.0,0,1921.31,65.11
BAL00032799,CUS000551,PRD0012,2023-10-12,6723.77,0.0,0,-3.61,6.57
BAL00032800,CUS000551,PRD0012,2023-11-01,6645.75,0.0,0,-71.46,6.56
BAL00032801,CUS000551,PRD0012,2023-12-01,7187.91,387.88,0,160.76,6.48
BAL00032802,CUS000551,PRD0012,2024-01-01,7138.93,0.0,0,-41.97,7.01
BAL00032803,CUS000551,PRD0012,2024-02-01,6867.64,0.0,0,-264.32,6.96
BAL00032804,CUS000551,PRD0012,2024-03-01,6985.0,323.23,0,-199.18,6.7
BAL00032805,CUS000551,PRD0012,2024-04-01,6973.23,0.0,0,-4.96,6.81
BAL00032806,CUS000551,PRD0012,2024-05-01,7126.43,0.0,0,160.0,6.8
BAL00032807,CUS000551,PRD0012,2024-06-01,7779.2,258.58,0,401.13,6.95
BAL00032808,CUS000551,PRD0012,2024-07-01,7732.54,0.0,0,-39.07,7.58
BAL00032809,CUS000551,PRD0012,2024-08-01,7898.72,0.0,0,173.72,7.54
BAL00032810,CUS000551,PRD0012,2024-09-01,8342.98,323.23,0,128.73,7.7
BAL00032811,CUS000551,PRD0012,2024-10-01,8624.12,0.0,0,289.28,8.13
BAL00032812,CUS000551,PRD0011,2023-10-12,3965.65,0.0,0,1.36,2.74
BAL00032813,CUS000551,PRD0011,2023-11-01,3972.4,0.0,0,9.5,2.74
BAL00032814,CUS000551,PRD0011,2023-12-01,4487.39,457.0,0,60.75,2.75
BAL00032815,CUS000551,PRD0011,2024-01-01,4470.85,0.0,0,-13.44,3.1
BAL00032816,CUS000551,PRD0011,2024-02-01,4441.61,0.0,0,-26.15,3.09
BAL00032817,CUS000551,PRD0011,2024-03-01,4445.7,0.0,0,7.16,3.07
BAL00032818,CUS000551,PRD0011,2024-04-01,4433.91,0.0,0,-8.72,3.07
BAL00032819,CUS000551,PRD0011,2024-05-01,4461.57,0.0,0,30.72,3.07
BAL00032820,CUS000551,PRD0011,2024-06-01,4869.72,304.66,0,106.57,3.09
BAL00032821,CUS000551,PRD0011,2024-07-01,4850.02,0.0,0,-16.33,3.37
BAL00032822,CUS000551,PRD0011,2024-08-01,4931.1,0.0,0,84.44,3.35
BAL00032823,CUS000551,PRD0011,2024-09-01,4942.06,0.0,0,14.37,3.41
BAL00032824,CUS000551,PRD0011,2024-10-01,4991.6,0.0,0,52.95,3.42
BAL00032825,CUS000552,PRD0009,2021-12-24,8312.64,451.91,0,20.79,5.61
BAL00032826,CUS000552,PRD0009,2022-01-01,8646.38,376.59,0,-37.02,5.82
BAL00032827,CUS000552,PRD0009,2022-02-01,9038.0,376.59,0,21.0,5.97
BAL00032828,CUS000552,PRD0009,2022-03-01,9514.51,376.59,0,106.07,6.15
BAL00032829,CUS000552,PRD0009,2022-04-01,10190.22,376.59,0,305.49,6.36
BAL00032830,CUS000552,PRD0009,2022-05-01,10429.95,376.59,0,-130.2,6.67
BAL00032831,CUS000552,PRD0009,2022-06-01,10708.82,301.27,0,-15.62,6.78
BAL00032832,CUS000552,PRD0009,2022-07-01,11335.07,301.27,0,331.88,6.9
BAL00032833,CUS000552,PRD0009,2022-08-01,11619.37,301.27,0,-9.79,7.18
BAL00032834,CUS000552,PRD0009,2022-09-01,12302.63,376.59,0,313.98,7.31
BAL00032835,CUS000552,PRD0009,2022-10-01,12970.5,451.91,0,223.58,7.62
BAL00032836,CUS000552,PRD0009,2022-11-01,14071.44,451.91,0,656.96,7.92
BAL00032837,CUS000552,PRD0009,2022-12-01,14707.51,451.91,0,192.58,8.42
BAL00032838,CUS000552,PRD0009,2023-01-01,15039.91,376.59,0,-35.49,8.7
BAL00032839,CUS000552,PRD0009,2023-02-01,15210.13,376.59,0,-197.52,8.85
BAL00032840,CUS000552,PRD0009,2023-03-01,15686.61,376.59,0,108.82,8.93
BAL00032841,CUS000552,PRD0009,2023-04-01,15751.52,376.59,0,-302.54,9.14
BAL00032842,CUS000552,PRD0009,2023-05-01,15546.83,376.59,0,-572.11,9.17
BAL00032843,CUS000552,PRD0009,2023-06-01,15565.43,301.27,0,-273.59,9.08
BAL00032844,CUS000552,PRD0009,2023-07-01,15900.75,301.27,0,43.13,9.09
BAL00032845,CUS000552,PRD0009,2023-08-01,16258.81,301.27,0,66.03,9.24
BAL00032846,CUS000552,PRD0009,2023-09-01,16639.58,376.59,0,13.58,9.4
BAL00032847,CUS000552,PRD0009,2023-10-01,17002.98,451.91,0,-78.94,9.57
BAL00032848,CUS000552,PRD0009,2023-11-01,17320.25,451.91,0,-124.9,9.73
BAL00032849,CUS000552,PRD0009,2023-12-01,18090.42,451.91,0,328.14,9.88
BAL00032850,CUS000552,PRD0009,2024-01-01,18469.14,376.59,0,12.35,10.22
BAL00032851,CUS000552,PRD0009,2024-02-01,18413.6,376.59,0,-421.73,10.39
BAL00032852,CUS000552,PRD0009,2024-03-01,18584.6,376.59,0,-195.22,10.37
BAL00032853,CUS000552,PRD0009,2024-04-01,18946.04,376.59,0,-4.7,10.45
BAL00032854,CUS000552,PRD0009,2024-05-01,19736.04,376.59,0,424.01,10.61
BAL00032855,CUS000552,PRD0009,2024-06-01,20649.76,301.27,0,623.41,10.96
BAL00032856,CUS000552,PRD0009,2024-07-01,21032.72,301.27,0,93.07,11.38
BAL00032857,CUS000552,PRD0009,2024-08-01,21643.3,301.27,0,320.86,11.55
BAL00032858,CUS000552,PRD0009,2024-09-01,22341.87,376.59,0,333.8,11.82
BAL00032859,CUS000552,PRD0009,2024-10-01,23297.32,451.91,0,515.68,12.14
BAL00032860,CUS000552,PRD0007,2021-12-24,35891.31,9212.34,0,30.39,7.5
BAL00032861,CUS000552,PRD0007,2022-01-01,36234.99,0.0,0,352.33,8.65
BAL00032862,CUS000552,PRD0007,2022-02-01,36782.47,0.0,0,556.18,8.7
BAL00032863,CUS000552,PRD0007,2022-03-01,38215.87,0.0,0,1442.16,8.76
BAL00032864,CUS000552,PRD0007,2022-04-01,40417.5,0.0,0,2210.58,8.94
BAL00032865,CUS000552,PRD0007,2022-05-01,39605.96,0.0,0,-802.33,9.22
BAL00032866,CUS000552,PRD0007,2022-06-01,45617.28,6141.56,0,-121.12,9.12
BAL00032867,CUS000552,PRD0007,2022-07-01,47547.1,0.0,0,1939.68,9.87
BAL00032868,CUS000552,PRD0007,2022-08-01,48102.02,0.0,0,565.03,10.11
BAL00032869,CUS000552,PRD0007,2022-09-01,50315.9,0.0,0,2224.06,10.18
BAL00032870,CUS000552,PRD0007,2022-10-01,52373.04,0.0,0,2067.6,10.46
BAL00032871,CUS000552,PRD0007,2022-11-01,56593.48,0.0,0,4231.15,10.71
BAL00032872,CUS000552,PRD0007,2022-12-01,67440.0,9212.34,0,1645.42,11.24
BAL00032873,CUS000552,PRD0007,2023-01-01,67366.62,0.0,0,-60.78,12.6
BAL00032874,CUS000552,PRD0007,2023-02-01,66733.62,0.0,0,-620.42,12.59
BAL00032875,CUS000552,PRD0007,2023-03-01,66207.93,0.0,0,-513.18,12.51
BAL00032876,CUS000552,PRD0007,2023-04-01,64022.4,0.0,0,-2173.09,12.44
BAL00032877,CUS000552,PRD0007,2023-05-01,59384.3,0.0,0,-4625.93,12.17
BAL00032878,CUS000552,PRD0007,2023-06-01,63623.23,6141.56,0,-1891.04,11.59
BAL00032879,CUS000552,PRD0007,2023-07-01,64297.24,0.0,0,686.13,12.12
BAL00032880,CUS000552,PRD0007,2023-08-01,63947.55,0.0,0,-337.49,12.2
BAL00032881,CUS000552,PRD0007,2023-09-01,63614.53,0.0,0,-320.86,12.16
BAL00032882,CUS000552,PRD0007,2023-10-01,63186.69,0.0,0,-415.72,12.12
BAL00032883,CUS000552,PRD0007,2023-11-01,61769.26,0.0,0,-1405.36,12.07
BAL00032884,CUS000552,PRD0007,2023-12-01,72725.6,9212.34,0,1755.89,11.89
BAL00032885,CUS000552,PRD0007,2024-01-01,73129.48,0.0,0,417.14,13.26
BAL00032886,CUS000552,PRD0007,2024-02-01,69720.63,0.0,0,-3395.55,13.31
BAL00032887,CUS000552,PRD0007,2024-03-01,66572.82,0.0,0,-3134.92,12.88
BAL00032888,CUS000552,PRD0007,2024-04-01,66586.02,0.0,0,25.69,12.49
BAL00032889,CUS000552,PRD0007,2024-05-01,68853.41,0.0,0,2279.87,12.49
